"q_c_seed","aa","l1","l2","l3","tau","cdist","mse"
"4","1.8","0.2","2","2","1e-04","0.2757764","0.5767122"
"5","1.8","0.2","2","2","1e-04","1.477844","0.7430516"
"1","1.8","0.3","2","2","1e-04","0.9183422","0.8133951"
"2","1.8","0.3","2","2","1e-04","0.964893","1.093422"
"3","1.8","0.3","2","2","1e-04","0.07449957","0.3047567"
"4","1.8","0.3","2","2","1e-04","2.083333","2.074424"
"5","1.8","0.3","2","2","1e-04","1.085594","0.7825651"
"1","1.8","0.4","2","2","1e-04","0.767206","1.397056"
"2","1.8","0.4","2","2","1e-04","0.6158939","0.8086121"
"3","1.8","0.4","2","2","1e-04","0.4555929","1.037596"
"4","1.8","0.4","2","2","1e-04","1.142565","1.122894"
"5","1.8","0.4","2","2","1e-04","0.3705027","0.9790973"
"1","1.8","0.5","2","2","1e-04","2.083333","3.662321"
"2","1.8","0.5","2","2","1e-04","1.833333","22.66913"
"3","1.8","0.5","2","2","1e-04","1.260265","0.6988396"
"4","1.8","0.5","2","2","1e-04","1.260055","0.6986398"
"5","1.8","0.5","2","2","1e-04","1.54516","2.750532"
"1","2.4","0.1","0","0","1e-04","0.2157586","0.3642209"
"2","2.4","0.1","0","0","1e-04","0.7405856","0.6437614"
"3","2.4","0.1","0","0","1e-04","0.002259438","0.02441571"
"4","2.4","0.1","0","0","1e-04","1.259377","0.9596688"
"5","2.4","0.1","0","0","1e-04","1.138852","0.7854553"
"1","2.4","0.2","0","0","1e-04","0.9604113","1.004456"
"2","2.4","0.2","0","0","1e-04","1.279267","1.076486"
"3","2.4","0.2","0","0","1e-04","0.27098","0.5372603"
"4","2.4","0.2","0","0","1e-04","0.2758479","0.5767191"
"5","2.4","0.2","0","0","1e-04","0.7701239","1.089792"
"1","2.4","0.3","0","0","1e-04","0.7672882","1.397035"
"2","2.4","0.3","0","0","1e-04","0.6158974","0.8086554"
"3","2.4","0.3","0","0","1e-04","0.5655361","1.178193"
"4","2.4","0.3","0","0","1e-04","1.142565","1.122894"
"5","2.4","0.3","0","0","1e-04","0.370531","0.9791557"
"1","2.4","0.4","0","0","1e-04","1.833333","22.66913"
"2","2.4","0.4","0","0","1e-04","1.833333","22.66913"
"3","2.4","0.4","0","0","1e-04","1.41809","0.8893117"
"4","2.4","0.4","0","0","1e-04","1.833333","22.66913"
"5","2.4","0.4","0","0","1e-04","1.618162","2.230436"
"1","2.4","0.5","0","0","1e-04","1.833333","22.66913"
"2","2.4","0.5","0","0","1e-04","1.833333","22.66913"
"3","2.4","0.5","0","0","1e-04","1.833333","22.66913"
"4","2.4","0.5","0","0","1e-04","1.833333","22.66913"
"5","2.4","0.5","0","0","1e-04","1.833333","22.66913"
"1","2.4","0.1","0.5","0","1e-04","0.2157586","0.3642209"
"2","2.4","0.1","0.5","0","1e-04","0.7405856","0.6437614"
"3","2.4","0.1","0.5","0","1e-04","0.002259438","0.02441571"
"4","2.4","0.1","0.5","0","1e-04","1.259377","0.9596688"
"5","2.4","0.1","0.5","0","1e-04","1.138852","0.7854553"
"1","2.4","0.2","0.5","0","1e-04","0.9604113","1.004456"
"2","2.4","0.2","0.5","0","1e-04","1.279267","1.076486"
"3","2.4","0.2","0.5","0","1e-04","0.27098","0.5372603"
"4","2.4","0.2","0.5","0","1e-04","0.2758479","0.5767191"
"5","2.4","0.2","0.5","0","1e-04","0.7701239","1.089792"
"1","2.4","0.3","0.5","0","1e-04","0.7672882","1.397035"
"2","2.4","0.3","0.5","0","1e-04","0.6158974","0.8086554"
"3","2.4","0.3","0.5","0","1e-04","0.5655361","1.178193"
"4","2.4","0.3","0.5","0","1e-04","1.142565","1.122894"
"5","2.4","0.3","0.5","0","1e-04","0.370531","0.9791557"
"1","2.4","0.4","0.5","0","1e-04","1.833333","22.66913"
"2","2.4","0.4","0.5","0","1e-04","1.833333","22.66913"
"3","2.4","0.4","0.5","0","1e-04","1.41809","0.8893117"
"4","2.4","0.4","0.5","0","1e-04","1.833333","22.66913"
"5","2.4","0.4","0.5","0","1e-04","1.618162","2.230436"
"1","2.4","0.5","0.5","0","1e-04","1.833333","22.66913"
"2","2.4","0.5","0.5","0","1e-04","1.833333","22.66913"
"3","2.4","0.5","0.5","0","1e-04","1.833333","22.66913"
"4","2.4","0.5","0.5","0","1e-04","1.833333","22.66913"
"5","2.4","0.5","0.5","0","1e-04","1.833333","22.66913"
"1","2.4","0.1","1","0","1e-04","0.2157586","0.3642209"
"2","2.4","0.1","1","0","1e-04","0.7405856","0.6437614"
"3","2.4","0.1","1","0","1e-04","0.002259438","0.02441571"
"4","2.4","0.1","1","0","1e-04","1.259377","0.9596688"
"5","2.4","0.1","1","0","1e-04","1.138852","0.7854553"
"1","2.4","0.2","1","0","1e-04","0.9604113","1.004456"
"2","2.4","0.2","1","0","1e-04","1.279267","1.076486"
"3","2.4","0.2","1","0","1e-04","0.27098","0.5372603"
"4","2.4","0.2","1","0","1e-04","0.2758479","0.5767191"
"5","2.4","0.2","1","0","1e-04","0.7701239","1.089792"
"1","2.4","0.3","1","0","1e-04","0.7672882","1.397035"
"2","2.4","0.3","1","0","1e-04","0.6158974","0.8086554"
"3","2.4","0.3","1","0","1e-04","0.5655361","1.178193"
"4","2.4","0.3","1","0","1e-04","1.142565","1.122894"
"5","2.4","0.3","1","0","1e-04","0.370531","0.9791557"
"1","2.4","0.4","1","0","1e-04","1.833333","22.66913"
"2","2.4","0.4","1","0","1e-04","1.833333","22.66913"
"3","2.4","0.4","1","0","1e-04","1.41809","0.8893117"
"4","2.4","0.4","1","0","1e-04","1.833333","22.66913"
"5","2.4","0.4","1","0","1e-04","1.618162","2.230436"
"1","2.4","0.5","1","0","1e-04","1.833333","22.66913"
"2","2.4","0.5","1","0","1e-04","1.833333","22.66913"
"3","2.4","0.5","1","0","1e-04","1.833333","22.66913"
"4","2.4","0.5","1","0","1e-04","1.833333","22.66913"
"5","2.4","0.5","1","0","1e-04","1.833333","22.66913"
"1","2.4","0.1","1.5","0","1e-04","0.215766","0.3644"
"2","2.4","0.1","1.5","0","1e-04","0.7405801","0.6436586"
"3","2.4","0.1","1.5","0","1e-04","0.002255025","0.02431735"
"4","2.4","0.1","1.5","0","1e-04","1.259377","0.9596688"
"5","2.4","0.1","1.5","0","1e-04","1.138852","0.7854553"
"1","2.4","0.2","1.5","0","1e-04","0.9598594","1.004474"
"2","2.4","0.2","1.5","0","1e-04","1.279267","1.076486"
"3","2.4","0.2","1.5","0","1e-04","0.2709901","0.5373728"
"4","2.4","0.2","1.5","0","1e-04","0.2758545","0.5768137"
"5","2.4","0.2","1.5","0","1e-04","0.7700551","1.089883"
"1","2.4","0.3","1.5","0","1e-04","0.7672882","1.397035"
"2","2.4","0.3","1.5","0","1e-04","0.6159189","0.8086249"
"3","2.4","0.3","1.5","0","1e-04","0.5655361","1.178193"
"4","2.4","0.3","1.5","0","1e-04","1.142565","1.122894"
"5","2.4","0.3","1.5","0","1e-04","0.3705728","0.9834416"
"1","2.4","0.4","1.5","0","1e-04","1.833333","22.66913"
"2","2.4","0.4","1.5","0","1e-04","1.833333","22.66913"
"3","2.4","0.4","1.5","0","1e-04","1.415856","0.8892473"
"4","2.4","0.4","1.5","0","1e-04","1.833333","22.66913"
"5","2.4","0.4","1.5","0","1e-04","1.61821","2.230412"
"1","2.4","0.5","1.5","0","1e-04","1.833333","22.66913"
"2","2.4","0.5","1.5","0","1e-04","1.833333","22.66913"
"3","2.4","0.5","1.5","0","1e-04","1.833333","22.66913"
"4","2.4","0.5","1.5","0","1e-04","1.833333","22.66913"
"5","2.4","0.5","1.5","0","1e-04","1.833333","22.66913"
"1","2.4","0.1","2","0","1e-04","0.2151878","0.3641982"
"2","2.4","0.1","2","0","1e-04","0.7457558","0.6438666"
"3","2.4","0.1","2","0","1e-04","0.002272987","0.02455925"
"4","2.4","0.1","2","0","1e-04","1.259377","0.9596688"
"5","2.4","0.1","2","0","1e-04","1.138756","0.7855785"
"1","2.4","0.2","2","0","1e-04","0.959857","1.004474"
"2","2.4","0.2","2","0","1e-04","1.279267","1.076486"
"3","2.4","0.2","2","0","1e-04","0.2707262","0.5372557"
"4","2.4","0.2","2","0","1e-04","0.2756902","0.576932"
"5","2.4","0.2","2","0","1e-04","0.7701696","1.089754"
"1","2.4","0.3","2","0","1e-04","0.7671285","1.397033"
"2","2.4","0.3","2","0","1e-04","0.61592","0.8087451"
"3","2.4","0.3","2","0","1e-04","0.4555946","1.037637"
"4","2.4","0.3","2","0","1e-04","1.141763","1.12283"
"5","2.4","0.3","2","0","1e-04","0.3701541","0.9792275"
"1","2.4","0.4","2","0","1e-04","1.833333","22.66913"
"2","2.4","0.4","2","0","1e-04","1.833333","22.66913"
"3","2.4","0.4","2","0","1e-04","1.418024","0.8892095"
"4","2.4","0.4","2","0","1e-04","1.833333","22.66913"
"5","2.4","0.4","2","0","1e-04","1.617721","2.230379"
"1","2.4","0.5","2","0","1e-04","1.833333","22.66913"
"2","2.4","0.5","2","0","1e-04","1.833333","22.66913"
"3","2.4","0.5","2","0","1e-04","1.833333","22.66913"
"4","2.4","0.5","2","0","1e-04","1.833333","22.66913"
"5","2.4","0.5","2","0","1e-04","1.833333","22.66913"
"1","2.4","0.1","0","0.5","1e-04","0.2157527","0.3641701"
"2","2.4","0.1","0","0.5","1e-04","0.7405785","0.6437479"
"3","2.4","0.1","0","0.5","1e-04","0.002250909","0.0243484"
"4","2.4","0.1","0","0.5","1e-04","1.259377","0.9596688"
"5","2.4","0.1","0","0.5","1e-04","1.138852","0.7854553"
"1","2.4","0.2","0","0.5","1e-04","0.9604113","1.004456"
"2","2.4","0.2","0","0.5","1e-04","1.279267","1.076486"
"3","2.4","0.2","0","0.5","1e-04","0.2709781","0.537247"
"4","2.4","0.2","0","0.5","1e-04","0.2758477","0.5767068"
"5","2.4","0.2","0","0.5","1e-04","0.7701239","1.089792"
"1","2.4","0.3","0","0.5","1e-04","0.7672882","1.397035"
"2","2.4","0.3","0","0.5","1e-04","0.615886","0.8086495"
"3","2.4","0.3","0","0.5","1e-04","0.5655361","1.178193"
"4","2.4","0.3","0","0.5","1e-04","1.142565","1.122894"
"5","2.4","0.3","0","0.5","1e-04","0.3704976","0.9790831"
"1","2.4","0.4","0","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.4","0","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.4","0","0.5","1e-04","1.418074","0.8893041"
"4","2.4","0.4","0","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.4","0","0.5","1e-04","1.618162","2.230436"
"1","2.4","0.5","0","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.5","0","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.5","0","0.5","1e-04","1.833333","22.66913"
"4","2.4","0.5","0","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.5","0","0.5","1e-04","1.833333","22.66913"
"1","2.4","0.1","0.5","0.5","1e-04","0.2157527","0.3641701"
"2","2.4","0.1","0.5","0.5","1e-04","0.7405785","0.6437479"
"3","2.4","0.1","0.5","0.5","1e-04","0.002250909","0.0243484"
"4","2.4","0.1","0.5","0.5","1e-04","1.259377","0.9596688"
"5","2.4","0.1","0.5","0.5","1e-04","1.138852","0.7854553"
"1","2.4","0.2","0.5","0.5","1e-04","0.9604113","1.004456"
"2","2.4","0.2","0.5","0.5","1e-04","1.279267","1.076486"
"3","2.4","0.2","0.5","0.5","1e-04","0.2709781","0.537247"
"4","2.4","0.2","0.5","0.5","1e-04","0.2758477","0.5767068"
"5","2.4","0.2","0.5","0.5","1e-04","0.7701239","1.089792"
"1","2.4","0.3","0.5","0.5","1e-04","0.7672882","1.397035"
"2","2.4","0.3","0.5","0.5","1e-04","0.615886","0.8086495"
"3","2.4","0.3","0.5","0.5","1e-04","0.5655361","1.178193"
"4","2.4","0.3","0.5","0.5","1e-04","1.142565","1.122894"
"5","2.4","0.3","0.5","0.5","1e-04","0.3704976","0.9790831"
"1","2.4","0.4","0.5","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.4","0.5","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.4","0.5","0.5","1e-04","1.418074","0.8893041"
"4","2.4","0.4","0.5","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.4","0.5","0.5","1e-04","1.618162","2.230436"
"1","2.4","0.5","0.5","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.5","0.5","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.5","0.5","0.5","1e-04","1.833333","22.66913"
"4","2.4","0.5","0.5","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.5","0.5","0.5","1e-04","1.833333","22.66913"
"1","2.4","0.1","1","0.5","1e-04","0.2157527","0.3641701"
"2","2.4","0.1","1","0.5","1e-04","0.7405785","0.6437479"
"3","2.4","0.1","1","0.5","1e-04","0.002250909","0.0243484"
"4","2.4","0.1","1","0.5","1e-04","1.259377","0.9596688"
"5","2.4","0.1","1","0.5","1e-04","1.138852","0.7854553"
"1","2.4","0.2","1","0.5","1e-04","0.9604113","1.004456"
"2","2.4","0.2","1","0.5","1e-04","1.279267","1.076486"
"3","2.4","0.2","1","0.5","1e-04","0.270974","0.5372334"
"4","2.4","0.2","1","0.5","1e-04","0.2758477","0.5767068"
"5","2.4","0.2","1","0.5","1e-04","0.7701239","1.089792"
"1","2.4","0.3","1","0.5","1e-04","0.7672882","1.397035"
"2","2.4","0.3","1","0.5","1e-04","0.615886","0.8086495"
"3","2.4","0.3","1","0.5","1e-04","0.5655361","1.178193"
"4","2.4","0.3","1","0.5","1e-04","1.142565","1.122894"
"5","2.4","0.3","1","0.5","1e-04","0.3704976","0.9790831"
"1","2.4","0.4","1","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.4","1","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.4","1","0.5","1e-04","1.418039","0.8892966"
"4","2.4","0.4","1","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.4","1","0.5","1e-04","1.618162","2.230436"
"1","2.4","0.5","1","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.5","1","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.5","1","0.5","1e-04","1.833333","22.66913"
"4","2.4","0.5","1","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.5","1","0.5","1e-04","1.833333","22.66913"
"1","2.4","0.1","1.5","0.5","1e-04","0.2157616","0.3643602"
"2","2.4","0.1","1.5","0.5","1e-04","0.7405682","0.6436329"
"3","2.4","0.1","1.5","0.5","1e-04","0.002251074","0.02428012"
"4","2.4","0.1","1.5","0.5","1e-04","1.259377","0.9596688"
"5","2.4","0.1","1.5","0.5","1e-04","1.138852","0.7854553"
"1","2.4","0.2","1.5","0.5","1e-04","0.9598594","1.004474"
"2","2.4","0.2","1.5","0.5","1e-04","1.279267","1.076486"
"3","2.4","0.2","1.5","0.5","1e-04","0.2709856","0.5373518"
"4","2.4","0.2","1.5","0.5","1e-04","0.2758562","0.5768123"
"5","2.4","0.2","1.5","0.5","1e-04","0.7700551","1.089883"
"1","2.4","0.3","1.5","0.5","1e-04","0.7672882","1.397035"
"2","2.4","0.3","1.5","0.5","1e-04","0.6159168","0.8086194"
"3","2.4","0.3","1.5","0.5","1e-04","0.5655361","1.178193"
"4","2.4","0.3","1.5","0.5","1e-04","1.142565","1.122894"
"5","2.4","0.3","1.5","0.5","1e-04","0.3705192","0.9833554"
"1","2.4","0.4","1.5","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.4","1.5","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.4","1.5","0.5","1e-04","1.415617","0.8891273"
"4","2.4","0.4","1.5","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.4","1.5","0.5","1e-04","1.61821","2.230412"
"1","2.4","0.5","1.5","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.5","1.5","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.5","1.5","0.5","1e-04","1.833333","22.66913"
"4","2.4","0.5","1.5","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.5","1.5","0.5","1e-04","1.833333","22.66913"
"1","2.4","0.1","2","0.5","1e-04","0.2151824","0.3641566"
"2","2.4","0.1","2","0.5","1e-04","0.7457594","0.6441476"
"3","2.4","0.1","2","0.5","1e-04","0.002270515","0.02454585"
"4","2.4","0.1","2","0.5","1e-04","1.259377","0.9596688"
"5","2.4","0.1","2","0.5","1e-04","1.138756","0.7855785"
"1","2.4","0.2","2","0.5","1e-04","0.959857","1.004474"
"2","2.4","0.2","2","0.5","1e-04","1.279267","1.076486"
"3","2.4","0.2","2","0.5","1e-04","0.2707221","0.5372369"
"4","2.4","0.2","2","0.5","1e-04","0.2756919","0.5769306"
"5","2.4","0.2","2","0.5","1e-04","0.7701696","1.089754"
"1","2.4","0.3","2","0.5","1e-04","0.7671285","1.397033"
"2","2.4","0.3","2","0.5","1e-04","0.6159136","0.8087398"
"3","2.4","0.3","2","0.5","1e-04","0.4555946","1.037637"
"4","2.4","0.3","2","0.5","1e-04","1.141763","1.12283"
"5","2.4","0.3","2","0.5","1e-04","0.3701224","0.9791546"
"1","2.4","0.4","2","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.4","2","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.4","2","0.5","1e-04","1.418024","0.8892073"
"4","2.4","0.4","2","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.4","2","0.5","1e-04","1.617721","2.230379"
"1","2.4","0.5","2","0.5","1e-04","1.833333","22.66913"
"2","2.4","0.5","2","0.5","1e-04","1.833333","22.66913"
"3","2.4","0.5","2","0.5","1e-04","1.833333","22.66913"
"4","2.4","0.5","2","0.5","1e-04","1.833333","22.66913"
"5","2.4","0.5","2","0.5","1e-04","1.833333","22.66913"
"1","2.4","0.1","0","1","1e-04","0.2157529","0.3641692"
"2","2.4","0.1","0","1","1e-04","0.7405783","0.6437801"
"3","2.4","0.1","0","1","1e-04","0.002251706","0.0243558"
"4","2.4","0.1","0","1","1e-04","1.259377","0.9596688"
"5","2.4","0.1","0","1","1e-04","1.138768","0.7854624"
"1","2.4","0.2","0","1","1e-04","0.9597529","1.004509"
"2","2.4","0.2","0","1","1e-04","1.279267","1.076486"
"3","2.4","0.2","0","1","1e-04","0.2709798","0.5372339"
"4","2.4","0.2","0","1","1e-04","0.2758378","0.5766203"
"5","2.4","0.2","0","1","1e-04","0.7699983","1.089742"
"1","2.4","0.3","0","1","1e-04","0.7672882","1.397035"
"2","2.4","0.3","0","1","1e-04","0.615875","0.8086408"
"3","2.4","0.3","0","1","1e-04","0.5655361","1.178193"
"4","2.4","0.3","0","1","1e-04","1.142565","1.122894"
"5","2.4","0.3","0","1","1e-04","0.3705079","0.9791089"
"1","2.4","0.4","0","1","1e-04","1.833333","22.66913"
"2","2.4","0.4","0","1","1e-04","1.833333","22.66913"
"3","2.4","0.4","0","1","1e-04","1.418055","0.8892968"
"4","2.4","0.4","0","1","1e-04","1.833333","22.66913"
"5","2.4","0.4","0","1","1e-04","1.618352","2.230549"
"1","2.4","0.5","0","1","1e-04","1.833333","22.66913"
"2","2.4","0.5","0","1","1e-04","1.833333","22.66913"
"3","2.4","0.5","0","1","1e-04","1.833333","22.66913"
"4","2.4","0.5","0","1","1e-04","1.833333","22.66913"
"5","2.4","0.5","0","1","1e-04","1.833333","22.66913"
"1","2.4","0.1","0.5","1","1e-04","0.2157529","0.3641692"
"2","2.4","0.1","0.5","1","1e-04","0.7405783","0.6437801"
"3","2.4","0.1","0.5","1","1e-04","0.002251706","0.0243558"
"4","2.4","0.1","0.5","1","1e-04","1.259377","0.9596688"
"5","2.4","0.1","0.5","1","1e-04","1.138768","0.7854624"
"1","2.4","0.2","0.5","1","1e-04","0.9597529","1.004509"
"2","2.4","0.2","0.5","1","1e-04","1.279267","1.076486"
"3","2.4","0.2","0.5","1","1e-04","0.2709798","0.5372339"
"4","2.4","0.2","0.5","1","1e-04","0.2758378","0.5766203"
"5","2.4","0.2","0.5","1","1e-04","0.7699983","1.089742"
"1","2.4","0.3","0.5","1","1e-04","0.7672882","1.397035"
"2","2.4","0.3","0.5","1","1e-04","0.615875","0.8086408"
"3","2.4","0.3","0.5","1","1e-04","0.5655361","1.178193"
"4","2.4","0.3","0.5","1","1e-04","1.142565","1.122894"
"5","2.4","0.3","0.5","1","1e-04","0.3705079","0.9791089"
"1","2.4","0.4","0.5","1","1e-04","1.833333","22.66913"
"2","2.4","0.4","0.5","1","1e-04","1.833333","22.66913"
"3","2.4","0.4","0.5","1","1e-04","1.418055","0.8892968"
"4","2.4","0.4","0.5","1","1e-04","1.833333","22.66913"
"5","2.4","0.4","0.5","1","1e-04","1.618352","2.230549"
"1","2.4","0.5","0.5","1","1e-04","1.833333","22.66913"
"2","2.4","0.5","0.5","1","1e-04","1.833333","22.66913"
"3","2.4","0.5","0.5","1","1e-04","1.833333","22.66913"
"4","2.4","0.5","0.5","1","1e-04","1.833333","22.66913"
"5","2.4","0.5","0.5","1","1e-04","1.833333","22.66913"
"1","2.4","0.1","1","1","1e-04","0.2157529","0.3641692"
"2","2.4","0.1","1","1","1e-04","0.7405783","0.6437801"
"3","2.4","0.1","1","1","1e-04","0.002251706","0.0243558"
"4","2.4","0.1","1","1","1e-04","1.259377","0.9596688"
"5","2.4","0.1","1","1","1e-04","1.138768","0.7854624"
"1","2.4","0.2","1","1","1e-04","0.9597529","1.004509"
"2","2.4","0.2","1","1","1e-04","1.279267","1.076486"
"3","2.4","0.2","1","1","1e-04","0.2709798","0.5372339"
"4","2.4","0.2","1","1","1e-04","0.2758378","0.5766203"
"5","2.4","0.2","1","1","1e-04","0.7700018","1.089744"
"1","2.4","0.3","1","1","1e-04","0.7672882","1.397035"
"2","2.4","0.3","1","1","1e-04","0.615875","0.8086408"
"3","2.4","0.3","1","1","1e-04","0.5655361","1.178193"
"4","2.4","0.3","1","1","1e-04","1.142565","1.122894"
"5","2.4","0.3","1","1","1e-04","0.3705079","0.9791089"
"1","2.4","0.4","1","1","1e-04","1.833333","22.66913"
"2","2.4","0.4","1","1","1e-04","1.833333","22.66913"
"3","2.4","0.4","1","1","1e-04","1.418055","0.8892968"
"4","2.4","0.4","1","1","1e-04","1.833333","22.66913"
"5","2.4","0.4","1","1","1e-04","1.618352","2.230549"
"1","2.4","0.5","1","1","1e-04","1.833333","22.66913"
"2","2.4","0.5","1","1","1e-04","1.833333","22.66913"
"3","2.4","0.5","1","1","1e-04","1.833333","22.66913"
"4","2.4","0.5","1","1","1e-04","1.833333","22.66913"
"5","2.4","0.5","1","1","1e-04","1.833333","22.66913"
"1","2.4","0.1","1.5","1","1e-04","0.21576","0.3642152"
"2","2.4","0.1","1.5","1","1e-04","0.7405866","0.6439448"
"3","2.4","0.1","1.5","1","1e-04","0.002262573","0.0244703"
"4","2.4","0.1","1.5","1","1e-04","1.259377","0.9596688"
"5","2.4","0.1","1.5","1","1e-04","1.138768","0.7854624"
"1","2.4","0.2","1.5","1","1e-04","0.9598576","1.004474"
"2","2.4","0.2","1.5","1","1e-04","1.279267","1.076486"
"3","2.4","0.2","1.5","1","1e-04","0.270959","0.5371838"
"4","2.4","0.2","1.5","1","1e-04","0.2758459","0.5767267"
"5","2.4","0.2","1.5","1","1e-04","0.7700551","1.089883"
"1","2.4","0.3","1.5","1","1e-04","0.7672882","1.397035"
"2","2.4","0.3","1.5","1","1e-04","0.6159034","0.8087321"
"3","2.4","0.3","1.5","1","1e-04","0.5655361","1.178193"
"4","2.4","0.3","1.5","1","1e-04","1.142565","1.122894"
"5","2.4","0.3","1.5","1","1e-04","0.3705588","0.9834295"
"1","2.4","0.4","1.5","1","1e-04","1.833333","22.66913"
"2","2.4","0.4","1.5","1","1e-04","1.833333","22.66913"
"3","2.4","0.4","1.5","1","1e-04","1.418012","0.8891937"
"4","2.4","0.4","1.5","1","1e-04","1.833333","22.66913"
"5","2.4","0.4","1.5","1","1e-04","1.61821","2.230412"
"1","2.4","0.5","1.5","1","1e-04","1.833333","22.66913"
"2","2.4","0.5","1.5","1","1e-04","1.833333","22.66913"
"3","2.4","0.5","1.5","1","1e-04","1.833333","22.66913"
"4","2.4","0.5","1.5","1","1e-04","1.833333","22.66913"
"5","2.4","0.5","1.5","1","1e-04","1.833333","22.66913"
"1","2.4","0.1","2","1","1e-04","0.2151768","0.3640983"
"2","2.4","0.1","2","1","1e-04","0.7457573","0.6441463"
"3","2.4","0.1","2","1","1e-04","0.002278803","0.02463904"
"4","2.4","0.1","2","1","1e-04","1.259377","0.9596688"
"5","2.4","0.1","2","1","1e-04","1.138756","0.7855784"
"1","2.4","0.2","2","1","1e-04","0.959857","1.004474"
"2","2.4","0.2","2","1","1e-04","1.279267","1.076486"
"3","2.4","0.2","2","1","1e-04","0.2707157","0.5372085"
"4","2.4","0.2","2","1","1e-04","0.2756835","0.5768671"
"5","2.4","0.2","2","1","1e-04","0.7701696","1.089754"
"1","2.4","0.3","2","1","1e-04","0.7671285","1.397033"
"2","2.4","0.3","2","1","1e-04","0.615897","0.8087333"
"3","2.4","0.3","2","1","1e-04","0.4555946","1.037637"
"4","2.4","0.3","2","1","1e-04","1.141763","1.12283"
"5","2.4","0.3","2","1","1e-04","0.3700876","0.9790827"
